org.eclipse.cargotracker.interfaces.handling.rest.HandlingReportService;org.eclipse.cargotracker.interfaces.handling.rest.HandlingReport;20.0
org.eclipse.cargotracker.domain.model.cargo.Leg;org.eclipse.cargotracker.domain.model.location.Location;20.0
org.eclipse.cargotracker.application.internal.DefaultBookingService;org.eclipse.cargotracker.domain.model.cargo.CargoRepository;30.0
org.eclipse.cargotracker.domain.model.cargo.Itinerary;org.eclipse.cargotracker.domain.model.location.Location;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoStatusDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;5.0
org.eclipse.cargotracker.interfaces.booking.web.ChangeArrivalDeadline;org.eclipse.cargotracker.application.util.DateConverter;5.0
org.eclipse.cargotracker.domain.model.cargo.Delivery;org.eclipse.cargotracker.domain.model.voyage.Voyage;10.0
org.eclipse.cargotracker.domain.model.cargo.ItineraryTest;org.eclipse.cargotracker.domain.model.voyage.Voyage;20.0
org.eclipse.cargotracker.interfaces.booking.web.ChangeDestinationDialog;org.primefaces.PrimeFaces;20.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.domain.model.location.LocationRepository;10.0
org.eclipse.cargotracker.interfaces.handling.mobile.EventLogger;org.eclipse.cargotracker.domain.model.location.LocationRepository;10.0
org.eclipse.cargotracker.application.HandlingEventServiceTest;org.eclipse.cargotracker.domain.model.location.Location;5.0
org.eclipse.cargotracker.interfaces.handling.rest.HandlingReportService;org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt;5.0
org.eclipse.cargotracker.domain.model.handling.HandlingEvent;org.eclipse.cargotracker.domain.model.cargo.Cargo;10.0
org.eclipse.cargotracker.domain.model.cargo.Delivery;org.eclipse.cargotracker.domain.model.cargo.HandlingActivity;45.0
org.eclipse.cargotracker.domain.model.handling.UnknownVoyageException;org.eclipse.cargotracker.domain.model.voyage.VoyageNumber;15.0
org.eclipse.cargotracker.interfaces.booking.web.ChangeDestination;org.eclipse.cargotracker.interfaces.booking.facade.dto.Location;10.0
org.eclipse.cargotracker.interfaces.handling.mobile.EventLogger;org.eclipse.cargotracker.domain.model.cargo.CargoRepository;10.0
org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory;org.eclipse.cargotracker.domain.model.handling.UnknownLocationException;5.0
